text,clean_content,likes,replies,quotes,retweets,searchQuery,user_location,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
"Sumenep Istighasah bersama Prof. Dr. H. Mohammad Mahfud MD Calon Wakil Presiden RI #PDIPerjuangan #GanjarPranowo   #MahfudMD #PDIPSaudiArabia 
#PekerjaMigranIndonesia  
#GanjarMahfudMD2024  
#IndonesiaUnggu  
#M3nangTotal",sumenep istighasah prof dr h mohammad mahfud md calon wakil presiden ri pdiperjuangan ganjarpranowo mahfudmd pdipsaudiarabia pekerjamigranindonesia ganjarmahfudmd indonesiaunggu m nangtotal,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Menang terhormat bersama #GanjarPranowo dan #mahfudmd - #GAMA #GOFUD - #GanjarTulusMelayani #ganjarlebihbaik - #sahabatganjar  #Makganjarkaltim #mottoGP #MahakamGP #GerakCepat #TanpaBeban,menang hormat ganjarpranowo mahfudmd gama gofud ganjartulusmelayani ganjarlebihbaik sahabatganjar makganjarkaltim mottogp mahakamgp gerakcepat tanpabeban,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Menang terhormat bersama #GanjarPranowo dan #mahfudmd - #GAMA #GOFUD - #GanjarTulusMelayani #ganjarlebihbaik - #sahabatganjar #makganjar #Makganjarkaltim #MahakamGP #GerakCepat #TanpaBeban,menang hormat ganjarpranowo mahfudmd gama gofud ganjartulusmelayani ganjarlebihbaik sahabatganjar makganjar makganjarkaltim mahakamgp gerakcepat tanpabeban,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Menang terhormat bersama #GanjarPranowo dan #mahfudmd - #GAMA #GOFUD - #GanjarTulusMelayani #ganjarlebihbaik - #sahabatganjar #makganjar #Makganjarkaltim #mottoGP #MahakamGP #GerakCepat #TanpaBeban,menang hormat ganjarpranowo mahfudmd gama gofud ganjartulusmelayani ganjarlebihbaik sahabatganjar makganjar makganjarkaltim mottogp mahakamgp gerakcepat tanpabeban,1,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Menang terhormat bersama #GanjarPranowo dan #mahfudmd - #GAMA #GOFUD - #GanjarTulusMelayani #ganjarlebihbaik - #sahabatganjar #JawarakanGanjar #mottoGP #GerakCepat #TanpaBeban,menang hormat ganjarpranowo mahfudmd gama gofud ganjartulusmelayani ganjarlebihbaik sahabatganjar jawarakanganjar mottogp gerakcepat tanpabeban,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Demokrasi harus kita pastikan berjalan dengan baik

 #superstarknockout #dahliapoland #jagungrebus #GAMA #MahfudMD  #GanjarPranowo #Capres2024 #Indonesia #IndonesiaEmas2024 #RambutPutih #TuanKuRakyat #Gandara #GANjarDAnRAkyat #GandaraIndonesia",demokrasi pasti jalan superstarknockout dahliapoland jagungrebus gama mahfudmd ganjarpranowo capres indonesia indonesiaemas rambutputih tuankurakyat gandara ganjardanrakyat gandaraindonesia,0,0,0,0,#mahfudmd,,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Menang terhormat bersama #GanjarPranowo dan #mahfudmd - #GAMA #GOFUD - #GanjarTulusMelayani #ganjarlebihbaik - #sahabatganjar #JawarakanGanjar #makganjar #GerakCepat #TanpaBeban,menang hormat ganjarpranowo mahfudmd gama gofud ganjartulusmelayani ganjarlebihbaik sahabatganjar jawarakanganjar makganjar gerakcepat tanpabeban,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Menang terhormat bersama #GanjarPranowo dan #mahfudmd - #GAMA #GOFUD - #GanjarTulusMelayani #ganjarlebihbaik - #sahabatganjar #JawarakanGanjar #makganjar #mottoGP #GerakCepat #TanpaBeban,menang hormat ganjarpranowo mahfudmd gama gofud ganjartulusmelayani ganjarlebihbaik sahabatganjar jawarakanganjar makganjar mottogp gerakcepat tanpabeban,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Duh drama kecurangan apalagi ni Banteng, Pantesan yah survei jateng PDIP gadang2 pasangan Ganjar-Mahfud tertinggi. Oh nyatanya ini to alasannya ?

detik.com/jateng/berita/d-70

#PDIP #Megawati #PuanMaharani #GanjarPranowo #MahfudMD #Jateng #Boyolali",duh drama curang ni banteng pantesan yah survei jawa tengah pdip gadang pasang ganjar mahfud tinggi oh untuk alas detik com jateng berita d pdip megawati puanmaharani ganjarpranowo mahfudmd jateng boyolali,6,5,0,5,#mahfudmd,,11/19/2023,2023-11-19,Negative,"Sentiment(polarity=-0.35, subjectivity=0.8, assessments=[(['duh'], -0.3, 0.6, None), (['alas'], -0.4, 1.0, None)])",-0.35,0.8,-0.2732,0.065,0.935,0.0,Negative
"Bangkai ditutupi akhirnya tercium jg..kira2 alasan apa yg dpt diterima rakyat bt pilih Ganjar-Mahfud ? PDIP curang di setiap penjuruParahnya lg manfaatkan aparat negara

detik.com/jateng/berita/d-70

#PDIP #Megawati #PuanMaharani #GanjarPranowo #MahfudMD #Jateng #Boyolali",bangkai tutup cium jg kira alas yang dapat terima rakyat bt pilih ganjar mahfud pdip curang penjuruparahnya lagi manfaat aparat negara detik com jateng berita d pdip megawati puanmaharani ganjarpranowo mahfudmd jateng boyolali,5,5,0,5,#mahfudmd,,11/19/2023,2023-11-19,Negative,"Sentiment(polarity=-0.4, subjectivity=1.0, assessments=[(['alas'], -0.4, 1.0, None)])",-0.4,1.0,-0.2732,0.062,0.938,0.0,Negative
"Cawapres mahfud MD disambut meriah warga yang memenuhi lapangan morkepek, labang, kabupaten bangkalan . 
#cawapresunggulan #mahfudmd",cawapres mahfud md sambut riah warga penuh lapang morkepek labang kabupaten bangkal cawapresunggulan mahfudmd,1,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Suka nih sama yang sederhana seperti beliau #GanjarMahfudM3nang #GanjarPranowo #MahfudMd 

Dkriuk Rest in Peace Cirebon Kanjuruhan Senin Esemka Israhell team tangan Trending in Indonesia
Minggu",suka nih sederhana beliau ganjarmahfudm nang ganjarpranowo mahfudmd dkriuk rest in damai cirebon kanjuruhan senin esemka israhell team tangan trending in indonesia minggu,0,0,0,0,#mahfudmd,,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"ASN, TNI dan POLRI harus menjaga Netralitas di Pemilu 2024. #sinergyofharmony #energyofharmony #knpiuntukrakyat #ganjarpranowo #ganjar #mahfudmd #ganjarmahfud2024 

vt.tiktok.com/ZSNas5ucD/",asn tni polri jaga netralitas milu sinergyofharmony energyofharmony knpiuntukrakyat ganjarpranowo ganjar mahfudmd ganjarmahfud vt tiktok com zsnas ucd,3,1,0,2,#mahfudmd,"Jakarta Capital Region, Indone",11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Jiahhh kira kira kalau udah kepilih masih doyan film porno ga ya, jiah kirakira kalau kepilih bakal nunduk sama redbull apa rakyat ya

#ganjarpranowo #ganjar #ganjarporno Bawaslu Natalie #KISAH18thNabilaTaqiyyah #LALALALA_Hot100",jiah sudah pilih doyan film porno tidak ya jiah kirakira pilih nunduk redbull rakyat ya ganjarpranowo ganjar ganjarporno bawaslu natalie kisah thnabilataqiyyah lalalala hot,13,1,0,3,#ganjar,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Positive,"Sentiment(polarity=0.25, subjectivity=0.8500000000000001, assessments=[(['hot'], 0.25, 0.8500000000000001, None)])",0.25,0.8500000000000001,0.0,0.0,1.0,0.0,Neutral
"Tuh denger yo pak ganjarjateng all in prabowo yo pak ganjar

#ganjarpranowo #ganjar #ganjarporno Bawaslu Natalie #KISAH18thNabilaTaqiyyah #LALALALA_Hot100",tuh denger ya ganjarjateng all in prabowo ya ganjar ganjarpranowo ganjar ganjarporno bawaslu natalie kisah thnabilataqiyyah lalalala hot,10,3,0,2,#ganjar,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Positive,"Sentiment(polarity=0.25, subjectivity=0.8500000000000001, assessments=[(['hot'], 0.25, 0.8500000000000001, None)])",0.25,0.8500000000000001,0.0,0.0,1.0,0.0,Neutral
"Bukan persoalan latar belakang keluarga bapak , tapi soal moral akhlak prilaku pribadi bapak yang salah pak

#ganjarpranowo #ganjar #ganjarporno Bawaslu Natalie #KISAH18thNabilaTaqiyyah #LALALALA_Hot100",latar keluarga moral akhlak prilaku pribadi salah ganjarpranowo ganjar ganjarporno bawaslu natalie kisah thnabilataqiyyah lalalala hot,13,3,0,2,#ganjar,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Positive,"Sentiment(polarity=0.125, subjectivity=0.55, assessments=[(['moral'], 0.0, 0.25, None), (['hot'], 0.25, 0.8500000000000001, None)])",0.125,0.55,0.0,0.0,1.0,0.0,Neutral
"STRATEGI NYA YO SUDAH NDAK ZAMAN PAK SEPERTI ITU

Down
#ganjarpranowo #ganjar #ganjarporno Bawaslu Natalie #KISAH18thNabilaTaqiyyah #LALALALA_Hot100",strategi nya ya tidak zaman down ganjarpranowo ganjar ganjarporno bawaslu natalie kisah thnabilataqiyyah lalalala hot,10,3,0,2,#ganjar,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Positive,"Sentiment(polarity=0.04722222222222221, subjectivity=0.5694444444444445, assessments=[(['down'], -0.15555555555555559, 0.2888888888888889, None), (['hot'], 0.25, 0.8500000000000001, None)])",0.04722222222222221,0.5694444444444445,0.0,0.0,1.0,0.0,Neutral
"Hahahah mang eak cil , ntr sama kaya bapak nya lgi baperan emosiaonal

Down
#ganjarpranowo #ganjar #ganjarporno Bawaslu Natalie #KISAH18thNabilaTaqiyyah #LALALALA_Hot100",hahahah mang eak cil nanti kaya nya lagi baperan emosiaonal down ganjarpranowo ganjar ganjarporno bawaslu natalie kisah thnabilataqiyyah lalalala hot,15,4,0,2,#ganjar,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Positive,"Sentiment(polarity=0.04722222222222221, subjectivity=0.5694444444444445, assessments=[(['down'], -0.15555555555555559, 0.2888888888888889, None), (['hot'], 0.25, 0.8500000000000001, None)])",0.04722222222222221,0.5694444444444445,0.0,0.0,1.0,0.0,Neutral
"Emang boleh se gercep itu? 
#survei #pilpres2024 #gibran #mahfudmd #indobarometer #komikakalsehat #koakset #komikpolitik",emang gercep itu survei pilpres gibran mahfudmd indobarometer komikakalsehat koakset komikpolitik,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Mari kawal dan dukung program penyiapan 17 Juta lapangan pekerjaan yang di gagas oleh Ganjar Pranowo dan Mahfud MD #ganjarpranowo #mahfudmd #gaanjarmahfud #knpi #knpiuntukrakyat #harispertama #anakmudaunggul #genzcerdas #milenialcerdas 

vt.tiktok.com/ZSNas1pgR/",mari kawal dukung program siap juta lapang kerja gagas ganjar pranowo mahfud md ganjarpranowo mahfudmd gaanjarmahfud knpi knpiuntukrakyat harispertama anakmudaunggul genzcerdas milenialcerdas vt tiktok com zsnas pgr,1,0,0,0,#mahfudmd,"Jakarta Capital Region, Indone",11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Tuanku ya Rakyat

Ganjar-Mahfud 2024

#coldplay #coldplayconcert #timnasindonesia #coldplayjakarta #coldplayinjakarta #GAMA #MahfudMD  #GanjarPranowo #Capres2024 #Indonesia #IndonesiaEmas2024 #RambutPutih #TuanKuRakyat #Gandara #GANjarDAnRAkyat #GandaraIndonesia",tuanku ya rakyat ganjar mahfud coldplay coldplayconcert timnasindonesia coldplayjakarta coldplayinjakarta gama mahfudmd ganjarpranowo capres indonesia indonesiaemas rambutputih tuankurakyat gandara ganjardanrakyat gandaraindonesia,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Masya allah, Ganjar-Mahfud adalah sosok pemimpin yang amanah. HMI percayakan kemajuan Indonesia pada Ganjar-Mahfud. #GanjarPranowo #MahfudMD #Dukungan #HMI",masyaallah allah ganjar mahfud sosok pimpin amanah hmi percaya maju indonesia ganjar mahfud ganjarpranowo mahfudmd dukung hmi,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Tetap konsisten,salam tiga jari 
#GanjarPranowo 
#MahfudMD 
#GanjarMahfudPilihanRakyat 
#GanjarMahfudPresiden2024 
#paktelur 
#GanjarMahfudM3nang 
#GanjarWujudkanMimpiNKRI",konsisten salam jari ganjarpranowo mahfudmd ganjarmahfudpilihanrakyat ganjarmahfudpresiden paktelur ganjarmahfudm nang ganjarwujudkanmimpinkri,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Luar biasa, Para warga negara Indonesia yang ada Australia, Belanda, dan Amerika bersatu berikan dukungan untuk Ganjar-Mahfud jadi sosok pemimpin selanjutnya. #GanjarPranowo #MahfudMD #Dukungan #WNI",biasa warga negara indonesia australia belanda amerika satu dukung ganjar mahfud sosok pimpin lanjut ganjarpranowo mahfudmd dukung wni,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Suara rakyat adalah kekuatan demokrasi. Jadikan suaramu sebagai kekuatan yang membentuk arah bangsa! Ganjar-Mahfud untuk Indonesia unggul!!! #bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarmahfud2024
#ganjarmahfudsolid #beritapolitikterkini #tenangpak",suara rakyat kuat demokrasi jadi suara kuat bentuk arah bangsa ganjar mahfud indonesia unggul bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarmahfud ganjarmahfudsolid beritapolitikterkini tenangpak,1,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Jujur makasih banget sama pak #mahfudmd beneran keliatan segimana buruknya korupsi di Indonesia

#ganjarmahfud2024 #ganjarpresiden2024 #mahfudmd #indonesia #jakarta #fyp #foryourpage #foryou",jujur terimakasih banget mahfudmd beneran lihat segimana buruk korupsi indonesia ganjarmahfud ganjarpresiden mahfudmd indonesia jakarta fyp foryourpage foryou,0,0,0,0,#mahfudmd,"Jakarta, Indonesia",11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Di balik nama dan kekuasaan, ada tekad untuk perubahan sesungguhnya.
Mari bersama Ganjar-Mahfud, wujudkan Indonesia yang lebih berarti, lebih adil, dan lebih cemerlang.
?

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong  #GanjarUntukSemua #GanjarMahfud2024",nama kuasa tekad ubah sungguh mari ganjar mahfud wujud indonesia arti adil cemerlang sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjaruntuksemua ganjarmahfud,2,0,0,1,#ganjar,"Jawa Timur, Indonesia",11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Salam tiga jari, dengan keanggunan dan kekuatan simboliknya, telah menjadi ciri khas yang tak terpisahkan dari sosok Calon Presiden Nomor urut 3 Ganjar Pranowo.

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",salam jari anggun kuat simboliknya ciri khas pisah sosok calon presiden nomor urut ganjar pranowo sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,"Yogyakarta, Indonesia",11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Salam tiga jari, dengan keanggunan dan kekuatan simboliknya, telah menjadi ciri khas yang tak terpisahkan dari sosok Calon Presiden Nomor urut 3 Ganjar Pranowo.
#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",salam jari anggun kuat simboliknya ciri khas pisah sosok calon presiden nomor urut ganjar pranowo sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,Indonesia,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Salam 3 Jari 

#coldplay #coldplayconcert #timnasindonesia #coldplayjakarta #coldplayinjakarta #gamingontiktok #coldplayindonesia #jagungrebus #timnasday #GAMA #MahfudMD  #GanjarPranowo #Capres2024 #Indonesia #IndonesiaEmas2024 #RambutPutih #TuanKuRakyat #Gandara",salam jari coldplay coldplayconcert timnasindonesia coldplayjakarta coldplayinjakarta gamingontiktok coldplayindonesia jagungrebus timnasday gama mahfudmd ganjarpranowo capres indonesia indonesiaemas rambutputih tuankurakyat gandara,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Klo yang inimah dijamin bakal kerja Dan selalu terlihat kehadirannya

#GanjarMahfud2024 #MahfudMD #GanjarMahfudPilihanRakyat #GanjarMahfudTanpaDrama #afk #CoblosNo3 #paslon3",kalau inimah jamin kerja hadir ganjarmahfud mahfudmd ganjarmahfudpilihanrakyat ganjarmahfudtanpadrama afk coblosno paslon,0,0,0,0,#mahfudmd,South Jakarta,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Pemimpin pembela rakyat kecil pasti memilih Ganjar-Mahfud. #GanjarPranowo #MahfudMD #PemimpinHebat #PemimpinCerdas,pimpin bela rakyat pilih ganjar mahfud ganjarpranowo mahfudmd pemimpinhebat pemimpincerdas,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kalau kalian tim pro atau kontra nih untuk proyek IKN?

#bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarmahfud2024 #ganjarmahfudsolid #profmahfudmd #beritapolitikterkini #tenangpak",tim pro kontra nih proyek ikn bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarmahfud ganjarmahfudsolid profmahfudmd beritapolitikterkini tenangpak,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Masih ada jarak yang sangat besar terkait kebutuhan dan ketersediaan perumahan di Jawa Barat sehingga masih banyak masyarakat yang belum memiliki tempat tinggal yang 'layak'.

#Gaskeun #GaskeunJabar #GaskeunBabarengan #MahfudMD #GanjarMahfud2024 #PasTIGAnjar #PasTiGAnjarMahfud",jarak kait butuh sedia rumah jawa barat masyarakat milik tinggal layak gaskeun gaskeunjabar gaskeunbabarengan mahfudmd ganjarmahfud pastiganjar pastiganjarmahfud,0,1,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Prestasi prestasi yang diraih oleh Pak Ganjar saat menjabat sebagai Gubernur Jateng 

Pak Ganjar the best

 #idolaku #ganjarpranowo #ganjar #MahfudMD #ganjargenz 
#keren #terbaru #instagram #trending #terlaris #pesonaindonesia #indonesiainda #wonderfullindonesia #GAMA",prestasi prestasi raih ganjar jabat gubernur jawa tengah ganjar the best idola ganjarpranowo ganjar mahfudmd ganjargenz keren baru instagram trending laris pesonaindonesia indonesiainda wonderfullindonesia gama,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Positive,"Sentiment(polarity=1.0, subjectivity=0.3, assessments=[(['best'], 1.0, 0.3, None)])",1.0,0.3,0.6369,0.0,0.851,0.149,Positive
"Ganjar Mahfud maju bersama rakyat! 

#GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #LanjutGan #Capres2024 #Indonesia #IndonesiaEmas2024 #RambutPutih #TuanKuRakyat #MenangkanGanjarMahfud Minggu Malming Axelsen Rohingya Esemka Pariaman Aceh Bruno Mars Gen 12",ganjar mahfud maju rakyat gama mahfudmd ganjar ganjarpranowo alamganjar tuankurakyat lanjutgan capres indonesia indonesiaemas rambutputih tuankurakyat menangkanganjarmahfud minggu malam minggu axelsen rohingya esemka pariaman aceh bruno mars gen,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Inilah salah satu prestasi Pak Ganjar Pranowo di Jawa Tengah yaitu menekan angka kemiskinan. 

#GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #LanjutGan #Capres2024 #Indonesia #IndonesiaEmas2024 #RambutPutih #TuanKuRakyat #MenangkanGanjarMahfud",salah prestasi ganjar pranowo jawa tekan angka miskin gama mahfudmd ganjar ganjarpranowo alamganjar tuankurakyat lanjutgan capres indonesia indonesiaemas rambutputih tuankurakyat menangkanganjarmahfud,0,0,0,0,#mahfudmd,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Warga berbagai daerah ramai-ramai ikhlaskan rumahnya dipasang baliho Ganjar #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang #ganjarpranowo #ganjar #sahabatganjar #relawanganjar,warga daerah ramai ikhlas rumah pasang baliho ganjar ganjarpresiden ganjarmahfud ganjarmahfudmenang ganjarpranowo ganjar sahabatganjar relawanganjar,0,0,0,0,#ganjar,"Purwokerto Selatan, Indonesia",11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ketua Ikatan Keluarga (IKF) Kota Sorong Martinus Lende Mere mendapat kesempatan saat kunjungan Calon Presiden (Capres) 
#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",ketua ikat keluarga ikf kota sorong martinus lende mere sempat kunjung calon presiden capres sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,Indonesia,11/21/2023,2023-11-21,Negative,"Sentiment(polarity=-0.5, subjectivity=0.5, assessments=[(['mere'], -0.5, 0.5, None)])",-0.5,0.5,0.0,0.0,1.0,0.0,Neutral
"Ketua Ikatan Keluarga (IKF) Kota Sorong Martinus Lende Mere mendapat kesempatan saat kunjungan Calon Presiden (Capres) 
#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",ketua ikat keluarga ikf kota sorong martinus lende mere sempat kunjung calon presiden capres sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,"Yogyakarta, Indonesia",11/21/2023,2023-11-21,Negative,"Sentiment(polarity=-0.5, subjectivity=0.5, assessments=[(['mere'], -0.5, 0.5, None)])",-0.5,0.5,0.0,0.0,1.0,0.0,Neutral
