text,clean_content,likes,replies,quotes,retweets,searchQuery,user_location,tanggal,dataset,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound_multi,vader_neg_multi,vader_neu_multi,vader_pos_multi,vader_sentiment_multi
Prabowo Subianto-Gibran Rakabuming Raka nomor urut 2 dan Ganjar Pranowo-Mahfud MD nomor urut 3 pada Pemilihan Umum (Pemilu) 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,prabowo subianto gibran rakabuming raka nomor urut ganjar pranowo mahfud md nomor urut pilih milu bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,0,1,0,0,nomor urut,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ayoe kita 1 kan Langkah Pada Nomor 1
#anies",ayoe langkah nomor anies,0,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Prabowo-Gibran merupakan pasangan dengan nomor urut 2 pada Pilpres 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,prabowo gibran pasang nomor urut pilpres bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,0,0,0,0,nomor urut,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Salah satunya saat momentum pengundian nomor urut Pilpres 2024 di Komisi Pemilihan Umum (KPU) pada Selasa, 14 November 2023. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",salah satu momentum undi nomor urut pilpres komisi pilih kpu selasa november bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,0,1,0,0,nomor urut,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Mau RUSUH? Diskualifikasi aja..Mkmkmkmk

Gw lebih Percaya Habib Riziek suka Nyinden ketimbang Bawaslu Diskualifikasi Paslon ini..",rusuh diskualifikasi aja mkmkmkmk saya percaya habib riziek suka nyinden ketimbang bawaslu diskualifikasi paslon ini,0,0,0,0,paslon,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Apa boleh sekompak dan sekeren ini #AMIN ?
Yuuup #AminAjaDulu",kompak keren amin yup aminajadulu,1,0,0,0,#AMIN,ciamis,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Itu di kota ku..  Gak ada tuh wajah paslon lain yg terpampang di sini... Di sini cuma ada Ganjar.. Krn orang waras pasti pilih Ganjar Mahfud,kota ku tidak tuh wajah paslon yang pampang sini ganjar karena orang waras pilih ganjar mahfud,0,2,0,0,paslon,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Sahabat Demokrat, pagi ini Partai Demokrat akan membuka Pembekalan Pemenangan Pemilu 2024, termasuk Pembekalan Strategi Pemenangan Pilpres Paslon @prabowo-@gibran_tweet, langsung dari Kota Madiun, Jawa Timur.

Yuk simak di sini
#DemokratGoesToMadiun
piped.video/live/zJTxuVJlHPIï¿½",sahabat demokrat pagi partai demokrat buka bekal menang milu bekal strategi menang pilpres paslon prabowo gibran tweet langsung kota madiun jawa timur yuk simak demokratgoestomadiun piped video live zjtxuvjlhpi,54,10,1,19,paslon,Jakarta Capital Region,11/20/2023,aniesmuhaimin,2023-11-20,Positive,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5, assessments=[(['live'], 0.13636363636363635, 0.5, None)])",0.13636363636363635,0.5,0.0,0.0,1.0,0.0,Neutral
"MANTAAAAAPKB

_*Perempuan Indonesia, Berjiwa Pemimpin*_

#AMINPeduliPerempuan
#AniesMuhaimin
@cakimiNOW
@DPP_PKB",mantaaapkb perempuan indonesia jiwa pimpin aminpeduliperempuan aniesmuhaimin cakiminow dpp pkb,1,1,0,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"#UlamaDukungAmin
#Anies",ulamadukungamin anies,0,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Hujan yang turun di Desa Mekar Jaya, Kecamatan Keluang, Kabupaten Musi Banyuasin (Muba), Sumatera Selatan, tidak mampu memadamkan semangat ribuan warga yang berkumpul untuk menyambut Calon Presiden Indonesia nomor urut 3 Ganjar Pranowo.

#SahabatGanjar  #GanjarUntukSemua",hujan turun desa mekar jaya camat keluang kabupaten mus banyuasin muba sumatera selatan madam semangat ribu warga kumpul sambut calon presiden indonesia nomor urut ganjar pranowo sahabatganjar ganjaruntuksemua,5,1,0,3,nomor urut,"Jakarta Pusat, DKI Jakarta",11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Tim Pemenangan Nasional (TPN) Ganjar-Mahfud protes sekaligus menduga ada deklarasi dukungan para perangkat desa terhadap paslon nomor urut 3, Prabowo ... dlvr.it/Sz4K6s",tim menang nasional tpn ganjar mahfud protes duga deklarasi dukung perangkat desa paslon nomor urut prabowo dlvr it sz k s,0,1,0,0,nomor urut,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres RI Nomor Urut 3, @ganjarpranowo melaksanakan kunjungan khusus ke Manokwari Papua Barat, Senin (20/11/2023). 

Dalam kunjungan khusus tersebut, Pak Ganjar terpantau tiba di Bandara Rendani Manokwari sekira pukul 07.30 WIT & disambut hangat Masyarakat Papua
#SahabatGanjar",capres ri nomor urut ganjarpranowo laksana kunjung khusus manokwari papua barat senin kunjung khusus sebut ganjar pantau bandara rendani manokwari sekira wit sambut hangat masyarakat papua sahabatganjar,3,0,0,3,nomor urut,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"_*Perempuan Indonesia, Berjiwa Pemimpin*_

#AMINPeduliPerempuan
#AniesMuhaimin
#JangkarDesaGresik
@cakimiNOW
@DPP_PKB",perempuan indonesia jiwa pimpin aminpeduliperempuan aniesmuhaimin jangkardesagresik cakiminow dpp pkb,0,0,0,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"#AMINPeduliPerempuan
#AniesMuhaimin
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB",aminpeduliperempuan aniesmuhaimin perempuan indonesia jiwa pimpin cakiminow dpp pkb,1,0,0,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"semoga MK bisa membantu meloloskan...
#timnas #TimnasIndonesia #timnasu17 #pilpres #funkinpolitics #AniesMuhaimin #PrabowoGibran #GanjarMahfud",moga mk bantu lolos timnas timnasindonesia timnasu pilpres funkinpolitics aniesmuhaimin prabowogibran ganjarmahfud,0,0,0,0,#aniesmuhaimin,"Bandung, Jawa Barat",11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"krik-krik ada yang garing tuh, masa love language dicari dulu sih ada yang physical attack juga buset

Jawaban yg seru ya dari Mas Gibran nih, TELEPATI dan berkegiatan berdua bersama Pak Prabowo. Kompak amat sih Paslon Gemoy ini
Gibran Terus Maju
#Gibran2024 #PrabowoGibran",krik krik garing tuh love language cari sih physical attack buset yang seru ya mas gibran nih telepati giat dua prabowo kompak sih paslon gemoy gibran maju gibran prabowogibran,1,0,0,0,paslon,kenya,11/20/2023,aniesmuhaimin,2023-11-20,Positive,"Sentiment(polarity=0.25, subjectivity=0.37142857142857144, assessments=[(['love'], 0.5, 0.6, None), (['physical'], 0.0, 0.14285714285714285, None)])",0.25,0.37142857142857144,0.2732,0.09,0.787,0.122,Positive
"#AMINPeduliPerempuan
#AniesMuhaimin
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB",aminpeduliperempuan aniesmuhaimin perempuan indonesia jiwa pimpin cakiminow dpp pkb,1,0,0,0,#aniesmuhaimin,"Tuban, Jawa Timur",11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"_*Perempuan Indonesia, Berjiwa Pemimpin*_

#AMINPeduliPerempuan
#AniesMuhaimin
#JangkarDesaGresik
@cakimiNOW

Mantabbb

@DPP_PKB",perempuan indonesia jiwa pimpin aminpeduliperempuan aniesmuhaimin jangkardesagresik cakiminow mantab dpp pkb,0,0,0,0,#aniesmuhaimin,,11/18/2023,aniesmuhaimin,2023-11-18,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#Anies,anies,1,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"_*Perempuan Indonesia, Berjiwa Pemimpin*_

#AMINPeduliPerempuan
#AniesMuhaimin
#JangkarDesaGresik
@cakimiNOW
@DPP_PKB",perempuan indonesia jiwa pimpin aminpeduliperempuan aniesmuhaimin jangkardesagresik cakiminow dpp pkb,0,0,1,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"#AMINPeduliPerempuan
#AniesMuhaimin
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB",aminpeduliperempuan aniesmuhaimin perempuan indonesia jiwa pimpin cakiminow dpp pkb,1,0,0,0,#aniesmuhaimin,,11/18/2023,aniesmuhaimin,2023-11-18,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kita harus bersama-sama melindungi perempuan dari segala bentuk kekerasan, eksploitasi, dan diskriminasi karena sebuah negara dapat dikatakan maju bila perempuan dan anak berada di garis aman (terpenuhi haknya dan bebas dari kekerasan). 

#AMINPeduliPerempuan
#AniesMuhaimin",lindung perempuan bentuk keras eksploitasi diskriminasi negara maju perempuan anak garis aman penuh hak bebas keras aminpeduliperempuan aniesmuhaimin,0,0,0,0,#aniesmuhaimin,"Gresik, Indonesia",11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.4404,0.0,0.854,0.146,Positive
"Mantap Gus
#Anies",mantap gus anies,0,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Taruhan :
Saya akan berangkat ke Israel kalau BAWASLU berani mendiskualifikasi paslon pengerah alat negara.",taruh berangkat israel bawaslu berani diskualifikasi paslon kerah alat negara,48,15,0,3,paslon,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#Anies,anies,1,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
@officialMKRI segera akan bersidang RPH. 5 vs 3 Hakim berbeda untuk Jabatan Kepala Daerah Provinsi vs Kabupaten/ Kota. seru ini bisa batal Paslon. Tanpa Hakim Anwar Usman. Kawal terus.,officialmkri sidang rph vs hakim beda jabat kepala daerah provinsi vs kabupaten kota seru batal paslon hakim anwar usman kawal terus,1,0,0,1,paslon,Jakarta Capital Region,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"MANTAAAAAPKB

_*Perempuan Indonesia, Berjiwa Pemimpin*_

#AMINPeduliPerempuan
#AniesMuhaimin
@cakimiNOW
@DPP_PKB",mantaaapkb perempuan indonesia jiwa pimpin aminpeduliperempuan aniesmuhaimin cakiminow dpp pkb,1,0,0,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#Anies,anies,1,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#Anies,anies,1,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"2/2.Bukan ramalan,tapi berdasar elektabilitas  #PrabowoGibran yg selalu diatas.Katanya pada putaran ke-2 pendukung #aniesmuhaimin akan terpecah,dan #cakimiNOW akan bergabung ke #PrabowoGibran .Ini adalah effek persaingan antar Cawapres di Jatim,ternyata @gibran_tweet lebih unggul",bukan ramal tapi dasar elektabilitas prabowogibran yang atas kata putar ke dukung aniesmuhaimin pecah dan cakiminow gabung prabowogibran ini effek saing cawapres jatim nyata gibran tweet unggul,1,0,0,0,#aniesmuhaimin,"DKI Jakarta, Indonesia",11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres dan Cawapres 2024 Terkuat Versi Hasil Survei Elektabilitas Capres 2024 Terbaru November 2023

#Pilpres2024 #caprescawapres2024 #AniesMuhaimin #PrabowoGibran #GanjarMahfud

kaltim.tribunnews.com/2023/1ï¿½ lewat @tribunkaltim",capres cawapres kuat versi hasil survei elektabilitas capres baru november pilpres caprescawapres aniesmuhaimin prabowogibran ganjarmahfud kaltim tribunnews com tribunkaltim,0,0,0,0,#aniesmuhaimin,"Balikpapan, Indonesia",11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"TIMNAS AMIN Akan berikan dukungan penuh pada dokter Qory

#AMINPeduliPerempuan
#AniesMuhaimin
#JangkarDesaGresik
@cakimiNOW
@DPP_PKB",tim nasional amin dukung penuh dokter qory aminpeduliperempuan aniesmuhaimin jangkardesagresik cakiminow dpp pkb,1,0,0,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#Anies,anies,1,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#Anies,anies,1,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Siap dukung, kawal dan menangkan AMIN 2024.

#UlamaDukungAMIN
#Anies",dukung kawal menang amin ulamadukungamin anies,1,0,0,0,#anies,,11/19/2023,aniesmuhaimin,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"#AniesMuhaimin2024
Acara 13matanajwa ada menteri dari PDIP masuk stage, anak presiden langsung di foto, paslon dari partainya juga di foto, 

AMIN di cuekkin.... Eaaaaa sampai segitunya",aniesmuhaimin acara matanajwa menteri pdip masuk stage anak presiden langsung foto paslon partai foto amin cuekkin eaaa segitunya,0,0,0,0,paslon,"Semarang, Jawa Tengah",11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Calon presiden nomor urut 2, Prabowo Subianto, bertemu dengan kiai kampung se-Indonesia di Malang, Jawa Timur. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto",calon presiden nomor urut prabowo subianto temu kiai kampung se indonesia malang jawa timur prabowogibranistimewa prabowogemoy bersamaindonesiamaju prabowo subianto,0,1,0,0,nomor urut,"Chesterton, Indiana",11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Calon Presiden Nomor urut 3, @ganjarpranowo hadiri acara puncak HUT MNC ke-34 yang digelar di Studio RCTI+, Jakarta Barat, Sabtu (18/11/2023). 

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",calon presiden nomor urut ganjarpranowo hadir acara puncak hut mnc ke gelar studio rcti jakarta barat sabtu sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,15,2,0,8,nomor urut,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"jeng.. kamu ikutan ke Madiun gak...?
kalo ikut ke Madiun, aku tanya kenapa Baliho2 dan spanduk2 yang dipasang gak ada gambar Paslon PraGib nya? mayoritas cuma gambar SBY, AHY, dan caleg yang maju?",jeng ikut madiun gak kalau madiun baliho spanduk pasang tidak gambar paslon pragib nya mayoritas gambar sby ahy caleg maju,0,0,0,0,paslon,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Calon presiden nomor urut 2 itu mengatakan Jokowi selalu mengutamakan persatuan bangsa. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,calon presiden nomor urut jokowi utama satu bangsa prabowogibranistimewa prabowogemoy bersamaindonesiamaju prabowo subianto,0,1,0,0,nomor urut,"Chesterton, Indiana",11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"udh ketauan beli suara feb 5 juta, pake bayar 200k per kepala buat milih doi, mana targeting nya jurusan paslon lain malu atuh bray",sudah tau beli suara feb juta pakai bayar k kepala milih doi targeting nya jurus paslon malu atuh bray,0,1,0,0,paslon,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Semangat para perempuan
#AMINPeduliPerempuan
#AniesMuhaimin
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB",semangat perempuan aminpeduliperempuan aniesmuhaimin perempuan indonesia jiwa pimpin cakiminow dpp pkb,1,0,0,0,#aniesmuhaimin,"Tuban, Indonesia",11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres nomor urut 3 @ganjarpranowo menilai dinamika politik akan ttap bs dinikmati oleh rakyat spanjang para elite memberikan contoh yg baik & tidak terlampau melibatkan perasaan dimana kualitas contoh yg diberikan para elit politik berpengaruh pada suasana politik
#SahabatGanjar",capres nomor urut ganjarpranowo nilai dinamika politik tetap bisa nikmat rakyat spanjang elite contoh yang lampau libat asa mana kualitas contoh yang elit politik pengaruh suasana politik sahabatganjar,3,0,0,3,nomor urut,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"#AMINPeduliPerempuan
#AniesMuhaimin
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB",aminpeduliperempuan aniesmuhaimin perempuan indonesia jiwa pimpin cakiminow dpp pkb,0,0,0,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Alesan yang lebih konyol: 
milih paslon sebab anak daerah sendiri",alesan konyol milih paslon anak daerah,0,0,0,0,paslon,Alter,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ada menteri yang masuk stage naik sepeda, bawa kamera, ceprat cepet pertama ke anak presiden, berikutnya ke paslon partainya.. 
Pasangan AMIN tidak ikut di foto.. 

Eeaaaa eaaa",menteri masuk stage sepeda bawa kamera ceprat cepat anak presiden paslon partai pasang amin foto eeaa ea,0,0,0,0,paslon,"Semarang, Jawa Tengah",11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"#AMINPeduliPerempuan
#AniesMuhaimin
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB",aminpeduliperempuan aniesmuhaimin perempuan indonesia jiwa pimpin cakiminow dpp pkb,1,0,0,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"MANTAAAAAPKB

_*Perempuan Indonesia, Berjiwa Pemimpin*_

#AMINPeduliPerempuan
#AniesMuhaimin
@cakimiNOW
@DPP_PKB",mantaaapkb perempuan indonesia jiwa pimpin aminpeduliperempuan aniesmuhaimin cakiminow dpp pkb,1,0,0,0,#aniesmuhaimin,Bumi Cinta Allah SWT,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"MANTAAAAAPKB

_*Perempuan Indonesia, Berjiwa Pemimpin*_

#AMINPeduliPerempuan
#AniesMuhaimin
@cakimiNOW
@DPP_PKB",mantaaapkb perempuan indonesia jiwa pimpin aminpeduliperempuan aniesmuhaimin cakiminow dpp pkb,2,0,0,1,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"#AMINPeduliPerempuan
#AniesMuhaimin
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB",aminpeduliperempuan aniesmuhaimin perempuan indonesia jiwa pimpin cakiminow dpp pkb,0,0,0,0,#aniesmuhaimin,,11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"#AMINPeduliPerempuan
#AniesMuhaimin
Setarakan hak Perempuan Dimata Negara.
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB",aminpeduliperempuan aniesmuhaimin tara hak perempuan mata negara perempuan indonesia jiwa pimpin cakiminow dpp pkb,0,0,0,0,#aniesmuhaimin,"Tuban, Indonesia",11/17/2023,aniesmuhaimin,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.4404,0.0,0.818,0.182,Positive
"Paslon lain PD banget 6 sd 7% pertumbuhan nya, klo Pak anies realistis 5.5% krn kemampuan team anies jelas dan jeli melihat kondisi kerusakan ekonomi yg di buat si Wowi. 
Note ; backsound nya lumayan ganggu sih",paslon pd banget sd tumbuh nya kalau anies realistis karena mampu team anies jeli kondisi rusa ekonomi yang si wowi note backsound nya lumayan ganggu sih,0,0,0,0,paslon,,11/20/2023,aniesmuhaimin,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
